Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,state_cd,Cust_Satisfaction_Score,Age_Group,Income_Group
771518658,Blue,245,1,84,17-09-2023,Week-38,Q3,2023,1871.0,1339,4553,90,0.716,Online ,Entertainment,364.24,0,53,M,Graduate,Govt,68480,Married,NY,4,50-59,High Income
771527508,Blue,465,0,75,17-09-2023,Week-38,Q3,2023,10886.0,1145,3488,66,0.105,Swipe ,Bills,941.76,0,45,F,Doctorate,Blue-collar,37900,Married,CA,4,40-49,Medium Income
771529608,Blue,380,1,101,17-09-2023,Week-38,Q3,2023,10747.0,1027,4538,63,0.096,Swipe ,Entertainment,726.08,0,44,M,High School,White-collar,67717,Married,NY,4,40-49,High Income
771531708,Blue,365,1,97,17-09-2023,Week-38,Q3,2023,7565.0,887,4683,87,0.117,Swipe ,Grocery,702.45,0,45,M,Graduate,Selfemployeed,74079,Single,NY,5,40-49,High Income
771534408,Blue,190,1,71,17-09-2023,Week-38,Q3,2023,2783.0,2379,3897,74,0.855,Swipe ,Grocery,1091.16,0,32,M,High School,Blue-collar,44734,Single,TX,5,30-39,Medium Income
771544533,Blue,125,1,73,17-09-2023,Week-38,Q3,2023,3578.0,0,1015,36,0.0,Swipe ,Food,213.15,0,38,F,Graduate,Selfemployeed,5525,Married,SC,4,30-39,Low Income
771546708,Blue,225,0,101,17-09-2023,Week-38,Q3,2023,1438.3,0,5013,81,0.0,Swipe ,Food,300.78,0,42,M,High School,Govt,89914,Married,TX,4,40-49,High Income
771556308,Blue,465,0,141,17-09-2023,Week-38,Q3,2023,3517.0,1195,2255,48,0.34,Online ,Food,518.65,0,44,F,Unknown,Businessman,24299,Single,FL,3,40-49,Medium Income
771559158,Blue,245,0,169,17-09-2023,Week-38,Q3,2023,2375.0,1163,4769,80,0.49,Chip ,Fuel,1192.25,0,48,M,Graduate,White-collar,77511,Married,TX,5,40-49,High Income
771561183,Blue,250,0,102,17-09-2023,Week-38,Q3,2023,13753.0,2517,7464,66,0.183,Chip ,Travel,746.4,0,41,M,Graduate,Govt,103787,Single,NJ,5,40-49,Very High Income
771566208,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,8795.0,1318,4681,74,0.15,Chip ,Fuel,1029.82,0,34,M,Uneducated,Retirees,73976,Single,NY,4,30-39,High Income
771575058,Blue,150,0,79,17-09-2023,Week-38,Q3,2023,2009.0,1795,3172,55,0.893,Swipe ,Bills,856.44,0,52,F,Graduate,Blue-collar,35305,Married,NY,5,50-59,Medium Income
771584658,Silver,150,1,165,17-09-2023,Week-38,Q3,2023,33874.0,1473,13753,98,0.043,Swipe ,Bills,1925.42,0,40,M,Graduate,Businessman,139901,Single,NJ,4,40-49,Very High Income
771592458,Blue,360,1,74,17-09-2023,Week-38,Q3,2023,1708.0,1059,4880,79,0.62,Swipe ,Fuel,927.2,0,49,M,Graduate,Retirees,82954,Married,TX,4,40-49,High Income
771594783,Blue,425,1,54,17-09-2023,Week-38,Q3,2023,1438.3,0,2264,37,0.0,Swipe ,Bills,498.08,0,55,F,Graduate,Businessman,24453,Single,NY,5,50-59,Medium Income
771599283,Blue,405,1,116,17-09-2023,Week-38,Q3,2023,2492.0,1668,1606,32,0.669,Swipe ,Fuel,144.54,0,43,F,Graduate,Selfemployeed,14975,Married,SC,5,40-49,Low Income
771602883,Blue,490,1,111,17-09-2023,Week-38,Q3,2023,4147.0,1719,1776,44,0.415,Swipe ,Food,444.0,0,51,F,High School,White-collar,15603,Married,TX,5,50-59,Low Income
771617883,Blue,345,0,115,17-09-2023,Week-38,Q3,2023,2205.0,1313,4904,82,0.595,Swipe ,Food,1029.84,0,35,M,Graduate,Govt,84689,Single,TX,3,30-39,High Income
771626283,Platinum,195,1,139,17-09-2023,Week-38,Q3,2023,34516.0,1996,15033,114,0.058,Swipe ,Entertainment,1803.96,0,42,F,Unknown,Businessman,194993,Married,FL,4,40-49,Very High Income
771630783,Blue,360,0,105,17-09-2023,Week-38,Q3,2023,1821.0,935,4786,87,0.513,Swipe ,Food,430.74,0,49,M,Unknown,Retirees,78344,Married,TX,3,40-49,High Income
771638733,Blue,400,1,86,17-09-2023,Week-38,Q3,2023,4354.0,0,2750,59,0.0,Swipe ,Grocery,550.0,0,48,F,High School,Businessman,32124,Married,TX,4,40-49,Medium Income
771649083,Blue,350,1,87,17-09-2023,Week-38,Q3,2023,10257.0,1021,1508,30,0.1,Swipe ,Fuel,422.24,0,52,F,Graduate,Selfemployeed,14975,Single,WA,3,50-59,Low Income
771653583,Blue,95,1,105,17-09-2023,Week-38,Q3,2023,4188.0,1147,1276,25,0.274,Swipe ,Entertainment,114.84,0,45,F,Post-Graduate,Selfemployeed,11146,Married,CA,4,40-49,Low Income
771666783,Blue,220,0,133,17-09-2023,Week-38,Q3,2023,5302.0,1136,4883,68,0.214,Swipe ,Food,634.79,0,58,M,Graduate,Blue-collar,83031,Married,FL,5,50-59,High Income
771669183,Blue,400,0,85,17-09-2023,Week-38,Q3,2023,4854.0,1212,3651,70,0.25,Swipe ,Grocery,803.22,0,51,F,Unknown,Selfemployeed,39904,Single,FL,4,50-59,Medium Income
771674958,Blue,220,1,75,17-09-2023,Week-38,Q3,2023,11529.0,1823,8135,97,0.158,Swipe ,Bills,2359.15,0,57,M,High School,Blue-collar,111388,Married,FL,5,50-59,Very High Income
771682533,Blue,350,0,96,17-09-2023,Week-38,Q3,2023,5702.0,0,3928,75,0.0,Swipe ,Entertainment,235.68,0,34,F,Uneducated,Businessman,45461,Single,NY,5,30-39,Medium Income
771688983,Blue,95,1,98,17-09-2023,Week-38,Q3,2023,2252.0,1811,4201,68,0.804,Online ,Grocery,378.09,0,48,M,Graduate,Govt,53496,Married,FL,3,40-49,High Income
771693933,Blue,410,0,163,17-09-2023,Week-38,Q3,2023,2802.0,1977,1757,33,0.706,Swipe ,Bills,193.27,0,57,F,Graduate,White-collar,15110,Single,FL,4,50-59,Low Income
771698658,Blue,410,1,58,17-09-2023,Week-38,Q3,2023,11376.0,2006,1302,27,0.176,Swipe ,Bills,104.16,0,36,F,High School,Selfemployeed,11504,Single,CA,5,30-39,Low Income
771706308,Silver,420,0,54,17-09-2023,Week-38,Q3,2023,14310.0,694,1254,34,0.048,Swipe ,Bills,175.56,0,49,F,Unknown,Blue-collar,10636,Married,TX,4,40-49,Low Income
771719283,Blue,280,0,92,17-09-2023,Week-38,Q3,2023,8587.0,1324,8854,92,0.154,Swipe ,Bills,619.78,0,30,M,Graduate,Blue-collar,117112,Married,NJ,5,30-39,Very High Income
771723408,Blue,285,0,115,17-09-2023,Week-38,Q3,2023,1690.0,0,2645,60,0.0,Chip ,Bills,185.15,0,49,F,High School,Businessman,31147,Single,FL,3,40-49,Medium Income
771725808,Blue,245,0,72,17-09-2023,Week-38,Q3,2023,28700.0,769,3395,71,0.027,Online ,Grocery,950.6,0,27,F,High School,Businessman,36965,Married,WA,5,18-29,Medium Income
771730758,Blue,200,1,161,17-09-2023,Week-38,Q3,2023,5448.0,0,4443,75,0.0,Swipe ,Food,577.59,0,52,M,Graduate,Retirees,62797,Married,FL,3,50-59,High Income
771733608,Blue,380,1,79,17-09-2023,Week-38,Q3,2023,1438.3,0,2276,40,0.0,Chip ,Fuel,409.68,0,31,F,High School,Selfemployeed,24694,Married,NY,3,30-39,Medium Income
771735933,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,10761.0,1722,4731,82,0.16,Swipe ,Fuel,1371.99,0,44,M,Uneducated,White-collar,75994,Single,CA,4,40-49,High Income
771742533,Blue,280,0,71,17-09-2023,Week-38,Q3,2023,13068.0,1718,937,28,0.131,Swipe ,Bills,224.88,0,52,F,High School,Selfemployeed,5225,Married,CA,4,50-59,Low Income
771749733,Silver,440,0,74,17-09-2023,Week-38,Q3,2023,17706.0,1081,3680,81,0.061,Swipe ,Bills,1067.2,0,38,F,Graduate,White-collar,40305,Married,CA,5,30-39,Medium Income
771752508,Blue,250,1,84,24-09-2023,Week-39,Q3,2023,4660.0,1844,8571,84,0.396,Swipe ,Entertainment,1542.78,0,46,M,High School,Blue-collar,115128,Married,FL,5,40-49,Very High Income
771756333,Blue,200,0,119,24-09-2023,Week-39,Q3,2023,2263.0,1794,2154,37,0.793,Swipe ,Bills,193.86,0,30,M,High School,White-collar,22620,Married,CA,4,30-39,Medium Income
771769383,Silver,200,1,137,24-09-2023,Week-39,Q3,2023,2940.0,0,14792,120,0.0,Chip ,Food,3550.08,0,49,F,Unknown,Businessman,184729,Married,CA,5,40-49,Very High Income
771772083,Blue,475,0,153,24-09-2023,Week-39,Q3,2023,13197.0,0,8424,84,0.0,Swipe ,Food,2106.0,0,47,M,Unknown,Govt,114236,Married,FL,5,40-49,Very High Income
771776808,Blue,245,1,107,24-09-2023,Week-39,Q3,2023,1527.0,0,1877,38,0.0,Swipe ,Entertainment,244.01,0,38,F,Graduate,Businessman,17599,Married,NY,4,30-39,Low Income
771783333,Blue,465,1,73,24-09-2023,Week-39,Q3,2023,2173.0,0,2379,57,0.0,Swipe ,Entertainment,214.11,0,42,F,Post-Graduate,Govt,26376,Single,CA,4,40-49,Medium Income
771790083,Silver,200,1,99,24-09-2023,Week-39,Q3,2023,10466.0,2080,4116,64,0.199,Chip ,Bills,246.96,0,53,M,Doctorate,Businessman,50686,Married,TX,4,50-59,High Income
771795933,Blue,110,1,97,24-09-2023,Week-39,Q3,2023,34516.0,2517,2376,55,0.073,Chip ,Bills,498.96,0,51,F,Post-Graduate,Businessman,26331,Married,TX,5,50-59,Medium Income
771799008,Blue,250,0,88,24-09-2023,Week-39,Q3,2023,3359.0,1405,4871,79,0.418,Swipe ,Entertainment,633.23,0,37,M,Doctorate,White-collar,82477,Single,CA,4,30-39,High Income
771809733,Blue,425,1,83,24-09-2023,Week-39,Q3,2023,3353.0,0,960,18,0.0,Online ,Bills,192.0,0,51,F,Doctorate,Selfemployeed,5225,Single,TX,3,50-59,Low Income
771816408,Blue,340,1,54,24-09-2023,Week-39,Q3,2023,9671.0,704,2955,66,0.073,Swipe ,Bills,443.25,0,50,F,Graduate,Blue-collar,33797,Married,TX,3,50-59,Medium Income
771819258,Blue,225,1,101,24-09-2023,Week-39,Q3,2023,3614.0,0,4561,82,0.0,Chip ,Entertainment,1231.47,0,46,M,Graduate,Blue-collar,68742,Single,TX,4,40-49,High Income
771823308,Blue,250,1,161,24-09-2023,Week-39,Q3,2023,1475.0,986,1896,33,0.668,Swipe ,Fuel,227.52,0,36,M,Graduate,Selfemployeed,17987,Married,NY,4,30-39,Low Income
771829758,Blue,395,1,102,24-09-2023,Week-39,Q3,2023,21434.0,1345,2143,46,0.063,Swipe ,Fuel,128.58,0,66,F,High School,Retirees,22425,Married,TX,5,60+,Medium Income
771833433,Blue,225,0,78,24-09-2023,Week-39,Q3,2023,29893.0,0,2063,48,0.0,Swipe ,Bills,309.45,0,43,F,High School,Blue-collar,20975,Single,CA,5,40-49,Medium Income
771844458,Blue,300,0,102,24-09-2023,Week-39,Q3,2023,20420.0,1657,1804,41,0.081,Swipe ,Entertainment,523.16,0,40,F,Graduate,Selfemployeed,16119,Single,CA,4,40-49,Low Income
771852483,Blue,500,0,116,24-09-2023,Week-39,Q3,2023,4930.0,0,3343,77,0.0,Swipe ,Bills,300.87,0,48,F,Graduate,White-collar,36548,Single,NJ,5,40-49,Medium Income
771854808,Blue,110,0,116,24-09-2023,Week-39,Q3,2023,2731.0,1868,3915,66,0.684,Chip ,Fuel,234.9,0,53,F,Unknown,Retirees,45179,Single,NY,4,50-59,Medium Income
771862308,Blue,175,0,85,24-09-2023,Week-39,Q3,2023,5856.0,2007,4916,87,0.343,Swipe ,Bills,393.28,0,52,M,Unknown,Govt,85279,Married,TX,4,50-59,High Income
771865908,Blue,100,1,110,24-09-2023,Week-39,Q3,2023,11750.0,487,2532,48,0.041,Swipe ,Grocery,329.16,0,59,F,Doctorate,Blue-collar,29274,Married,CA,3,50-59,Medium Income
771869508,Blue,380,1,74,24-09-2023,Week-39,Q3,2023,1612.0,831,4924,81,0.516,Swipe ,Food,886.32,0,39,M,Graduate,Retirees,85909,Married,NY,3,30-39,High Income
771872733,Blue,270,1,158,24-09-2023,Week-39,Q3,2023,3809.0,1521,4666,69,0.399,Swipe ,Entertainment,559.92,0,44,M,Uneducated,Blue-collar,73407,Married,FL,5,40-49,High Income
771881283,Blue,150,1,48,24-09-2023,Week-39,Q3,2023,18570.0,1892,4036,78,0.102,Chip ,Food,968.64,0,38,F,Unknown,Selfemployeed,48219,Unknown,FL,5,30-39,Medium Income
771886233,Silver,340,0,90,24-09-2023,Week-39,Q3,2023,25270.0,1090,1941,51,0.043,Swipe ,Entertainment,174.69,0,46,F,Post-Graduate,Businessman,18897,Married,CA,4,40-49,Low Income
771894558,Blue,460,1,120,24-09-2023,Week-39,Q3,2023,9964.0,1559,1626,25,0.156,Swipe ,Fuel,113.82,0,49,F,Doctorate,Selfemployeed,14975,Single,NY,5,40-49,Low Income
771899433,Blue,360,1,156,24-09-2023,Week-39,Q3,2023,7970.0,2434,1263,27,0.305,Chip ,Entertainment,126.3,0,36,F,High School,Blue-collar,10866,Married,FL,5,30-39,Low Income
771903033,Blue,325,1,78,24-09-2023,Week-39,Q3,2023,2999.0,1247,2017,40,0.416,Swipe ,Travel,121.02,0,40,F,Graduate,Blue-collar,20249,Married,CA,5,40-49,Medium Income
771907158,Blue,270,0,117,24-09-2023,Week-39,Q3,2023,3731.0,1903,4667,88,0.51,Swipe ,Entertainment,420.03,0,46,M,Doctorate,Businessman,73472,Single,GA,4,40-49,High Income
771912408,Blue,285,1,77,24-09-2023,Week-39,Q3,2023,6674.0,1402,7468,92,0.21,Swipe ,Food,1941.68,0,54,M,Graduate,White-collar,103792,Single,NJ,4,50-59,Very High Income
771918033,Blue,450,1,129,24-09-2023,Week-39,Q3,2023,8208.0,1256,4824,83,0.153,Swipe ,Food,578.88,0,47,M,High School,Businessman,79784,Married,CA,5,40-49,High Income
771922008,Blue,125,1,59,24-09-2023,Week-39,Q3,2023,5443.0,1889,4416,64,0.347,Swipe ,Bills,264.96,0,39,M,Doctorate,Blue-collar,61278,Single,NY,4,30-39,High Income
771928608,Blue,455,0,158,24-09-2023,Week-39,Q3,2023,2033.0,1832,4110,74,0.901,Swipe ,Food,616.5,0,52,F,Graduate,Blue-collar,50542,Married,TX,4,50-59,High Income
771935283,Blue,420,1,147,24-09-2023,Week-39,Q3,2023,2977.0,1927,5217,88,0.647,Swipe ,Entertainment,730.38,0,48,M,Graduate,Govt,96075,Single,NY,4,40-49,High Income
771942333,Blue,150,1,40,24-09-2023,Week-39,Q3,2023,5363.0,1309,3855,63,0.244,Chip ,Fuel,501.15,0,46,M,Uneducated,Blue-collar,43673,Married,NY,5,40-49,Medium Income
771952683,Blue,450,1,117,24-09-2023,Week-39,Q3,2023,3035.0,0,3847,63,0.0,Chip ,Entertainment,577.05,0,61,F,Uneducated,Retirees,43550,Single,TX,5,60+,Medium Income
771960708,Blue,175,1,155,24-09-2023,Week-39,Q3,2023,3290.0,2461,3591,80,0.748,Online ,Entertainment,790.02,0,42,F,Graduate,Businessman,39132,Single,FL,5,40-49,Medium Income
771963708,Blue,220,1,55,24-09-2023,Week-39,Q3,2023,12248.0,0,767,25,0.0,Swipe ,Fuel,214.76,0,50,F,Graduate,Selfemployeed,2565,Married,TX,5,50-59,Low Income
771976683,Blue,200,1,165,24-09-2023,Week-39,Q3,2023,5839.0,2130,1640,44,0.365,Swipe ,Entertainment,98.4,0,49,F,High School,Selfemployeed,14975,Married,FL,5,40-49,Low Income
771982083,Blue,300,1,106,24-09-2023,Week-39,Q3,2023,4552.0,1144,14418,104,0.251,Chip ,Food,4037.04,0,43,F,Uneducated,White-collar,168348,Married,NY,5,40-49,Very High Income
771989733,Blue,110,1,96,24-09-2023,Week-39,Q3,2023,3664.0,1449,4413,65,0.395,Swipe ,Entertainment,1147.38,0,52,M,High School,Retirees,61136,Married,TX,3,50-59,High Income
772000533,Blue,470,1,76,24-09-2023,Week-39,Q3,2023,14257.0,1113,1809,23,0.078,Swipe ,Bills,379.89,0,30,F,Graduate,Businessman,16226,Married,NY,4,30-39,Low Income
772031733,Blue,300,1,108,24-09-2023,Week-39,Q3,2023,14315.0,690,2603,56,0.048,Swipe ,Entertainment,598.69,0,42,F,Uneducated,Govt,30574,Married,CA,4,40-49,Medium Income
772036233,Blue,175,1,96,24-09-2023,Week-39,Q3,2023,5711.0,0,4320,72,0.0,Swipe ,Fuel,691.2,0,62,F,High School,Selfemployeed,57679,Unknown,NY,5,60+,High Income
772047183,Blue,195,0,76,24-09-2023,Week-39,Q3,2023,3104.0,1766,1353,24,0.569,Swipe ,Travel,216.48,0,47,F,Doctorate,Blue-collar,12263,Married,NJ,4,40-49,Low Income
772051308,Blue,495,1,72,24-09-2023,Week-39,Q3,2023,2553.0,1823,3853,69,0.714,Chip ,Grocery,1001.78,0,49,M,Graduate,Businessman,43653,Married,TX,5,40-49,Medium Income
772054458,Blue,100,0,172,24-09-2023,Week-39,Q3,2023,2476.0,1944,4025,65,0.785,Chip ,Fuel,845.25,0,53,F,Graduate,Selfemployeed,47883,Married,NY,4,50-59,Medium Income
772063308,Blue,95,0,117,24-09-2023,Week-39,Q3,2023,13362.0,0,4155,79,0.0,Online ,Grocery,1080.3,0,47,F,Post-Graduate,Selfemployeed,52038,Single,TX,3,40-49,High Income
772069683,Blue,400,0,103,24-09-2023,Week-39,Q3,2023,3868.0,1384,4716,79,0.358,Swipe ,Food,943.2,0,42,F,High School,White-collar,75239,Married,CA,5,40-49,High Income
772073508,Blue,335,1,62,24-09-2023,Week-39,Q3,2023,1764.0,0,2740,47,0.0,Chip ,Entertainment,794.6,0,40,F,Graduate,Businessman,32035,Married,FL,4,40-49,Medium Income
772076208,Blue,365,0,115,24-09-2023,Week-39,Q3,2023,26108.0,1146,3677,70,0.044,Chip ,Entertainment,956.02,0,45,F,Graduate,Retirees,40270,Married,TX,5,40-49,Medium Income
772082208,Blue,410,1,102,24-09-2023,Week-39,Q3,2023,16199.0,0,4254,82,0.0,Chip ,Food,1148.58,0,54,F,Uneducated,Businessman,55396,Married,CA,5,50-59,High Income
772086408,Blue,330,0,145,24-09-2023,Week-39,Q3,2023,6162.0,943,1527,35,0.153,Online ,Bills,259.59,0,51,F,Doctorate,Selfemployeed,14975,Married,NV,5,50-59,Low Income
772095858,Blue,140,1,119,24-09-2023,Week-39,Q3,2023,13429.0,1246,3929,66,0.093,Swipe ,Grocery,1060.83,0,31,M,Graduate,Selfemployeed,45468,Single,CA,5,30-39,Medium Income
772098858,Blue,325,1,104,24-09-2023,Week-39,Q3,2023,8230.0,1333,7736,84,0.162,Swipe ,Grocery,464.16,0,37,M,Graduate,Businessman,107421,Married,FL,5,30-39,Very High Income
772103208,Blue,150,1,85,24-09-2023,Week-39,Q3,2023,13349.0,0,3534,78,0.0,Swipe ,Entertainment,353.4,0,60,M,Graduate,Selfemployeed,38459,Single,NY,5,60+,Medium Income
772105608,Blue,375,0,87,24-09-2023,Week-39,Q3,2023,2646.0,872,4246,80,0.33,Swipe ,Grocery,509.52,0,46,F,Graduate,Businessman,55057,Single,CA,4,40-49,High Income
772111083,Blue,480,0,79,24-09-2023,Week-39,Q3,2023,5384.0,1396,4338,75,0.259,Swipe ,Entertainment,390.42,0,42,M,Graduate,Govt,58212,Single,TX,4,40-49,High Income
772116408,Blue,295,1,48,24-09-2023,Week-39,Q3,2023,2421.0,1029,2377,56,0.425,Swipe ,Bills,356.55,0,54,F,High School,Selfemployeed,26354,Single,CA,5,50-59,Medium Income
772118583,Blue,110,1,59,24-09-2023,Week-39,Q3,2023,2667.0,1590,4596,85,0.596,Swipe ,Bills,689.4,0,34,M,High School,Blue-collar,70156,Married,MN,4,30-39,High Income
772127508,Blue,430,1,89,24-09-2023,Week-39,Q3,2023,1438.3,0,2614,49,0.0,Online ,Grocery,522.8,0,49,F,Unknown,Govt,30752,Single,TX,4,40-49,Medium Income
772133808,Blue,485,0,73,24-09-2023,Week-39,Q3,2023,3114.0,1059,4342,62,0.34,Chip ,Travel,1128.92,0,43,F,High School,White-collar,58333,Unknown,CA,4,40-49,High Income
772137183,Blue,150,0,76,24-09-2023,Week-39,Q3,2023,31668.0,810,1822,36,0.026,Swipe ,Grocery,145.76,0,47,F,Uneducated,Govt,16492,Unknown,TX,5,40-49,Low Income
772139433,Blue,355,1,75,24-09-2023,Week-39,Q3,2023,4589.0,1240,1637,61,0.27,Swipe ,Bills,114.59,0,39,F,Graduate,Selfemployeed,14975,Unknown,TX,5,30-39,Low Income
772143333,Blue,150,0,90,24-09-2023,Week-39,Q3,2023,2170.0,1498,4569,79,0.69,Chip ,Entertainment,548.28,0,51,M,Unknown,Retirees,68986,Married,FL,5,50-59,High Income
772145658,Blue,415,0,46,24-09-2023,Week-39,Q3,2023,16043.0,2036,1394,28,0.127,Online ,Entertainment,236.98,0,41,F,Post-Graduate,Blue-collar,13212,Married,CA,5,40-49,Low Income
772148058,Blue,335,0,123,24-09-2023,Week-39,Q3,2023,2210.0,759,2755,53,0.343,Swipe ,Entertainment,440.8,1,43,F,Graduate,Selfemployeed,32183,Married,TX,5,40-49,Medium Income
772150983,Blue,200,1,76,24-09-2023,Week-39,Q3,2023,2363.0,978,2635,40,0.414,Swipe ,Fuel,395.25,1,47,F,Graduate,White-collar,31045,Single,FL,4,40-49,Medium Income
772155108,Blue,490,1,116,24-09-2023,Week-39,Q3,2023,1438.3,0,1445,38,0.0,Swipe ,Bills,245.65,1,64,F,High School,Selfemployeed,14198,Single,NY,5,60+,Low Income
772162683,Blue,430,0,141,24-09-2023,Week-39,Q3,2023,3116.0,0,2768,45,0.0,Swipe ,Bills,553.6,1,59,F,High School,Selfemployeed,32287,Single,TX,5,50-59,Medium Income
772166058,Blue,300,0,111,24-09-2023,Week-39,Q3,2023,3232.0,1564,13142,112,0.484,Swipe ,Fuel,1971.3,1,46,M,Graduate,White-collar,125955,Single,NJ,4,40-49,Very High Income
772172883,Blue,300,1,103,24-09-2023,Week-39,Q3,2023,6145.0,1349,4893,93,0.22,Chip ,Entertainment,733.95,1,47,M,Unknown,Blue-collar,84114,Single,FL,4,40-49,High Income
772177308,Blue,150,1,148,24-09-2023,Week-39,Q3,2023,1738.0,0,2572,62,0.0,Swipe ,Bills,540.12,1,64,M,Graduate,Blue-collar,29987,Married,FL,3,60+,Medium Income
772189308,Blue,320,1,110,24-09-2023,Week-39,Q3,2023,2601.0,1888,4899,62,0.726,Chip ,Food,832.83,1,53,M,Graduate,Selfemployeed,84494,Married,CA,4,50-59,High Income
772198983,Blue,325,1,111,24-09-2023,Week-39,Q3,2023,3024.0,1649,4463,89,0.545,Swipe ,Entertainment,267.78,0,53,M,High School,Businessman,63867,Single,NY,3,50-59,High Income
772202058,Blue,200,0,42,24-09-2023,Week-39,Q3,2023,2084.0,1647,1597,37,0.79,Swipe ,Fuel,159.7,0,42,F,Unknown,Selfemployeed,14975,Married,CA,5,40-49,Low Income
772204758,Blue,125,0,98,24-09-2023,Week-39,Q3,2023,3809.0,1165,2306,46,0.306,Chip ,Fuel,184.48,0,53,F,Uneducated,Retirees,25214,Single,CA,4,50-59,Medium Income
772207683,Blue,225,1,75,24-09-2023,Week-39,Q3,2023,8940.0,1518,14459,97,0.17,Swipe ,Entertainment,3903.93,0,54,F,Graduate,Businessman,169176,Married,TX,4,50-59,Very High Income
772216833,Blue,95,1,124,24-09-2023,Week-39,Q3,2023,2761.0,1950,4510,88,0.706,Swipe ,Grocery,992.2,0,54,M,High School,Govt,66027,Married,NJ,5,50-59,High Income
772220433,Blue,355,0,147,24-09-2023,Week-39,Q3,2023,15468.0,1187,4484,81,0.077,Chip ,Food,538.08,0,44,M,Doctorate,Retirees,64739,Single,IL,3,40-49,High Income
772231233,Blue,465,0,118,24-09-2023,Week-39,Q3,2023,2157.0,721,4250,85,0.334,Swipe ,Grocery,510.0,0,33,F,Graduate,Selfemployeed,55187,Single,NJ,4,30-39,High Income
772236108,Blue,275,0,88,24-09-2023,Week-39,Q3,2023,8398.0,1892,1489,29,0.225,Swipe ,Bills,387.14,0,47,M,Uneducated,Selfemployeed,14975,Unknown,UT,3,40-49,Low Income
772243833,Blue,330,0,119,24-09-2023,Week-39,Q3,2023,3186.0,968,4077,75,0.304,Swipe ,Bills,1060.02,0,64,M,Doctorate,Blue-collar,49664,Married,UT,3,60+,Medium Income
772248408,Blue,125,0,117,24-09-2023,Week-39,Q3,2023,2694.0,1833,3366,56,0.68,Chip ,Fuel,403.92,0,33,F,Uneducated,Retirees,36705,Unknown,CA,5,30-39,Medium Income
772264383,Blue,175,1,75,24-09-2023,Week-39,Q3,2023,13301.0,0,1385,50,0.0,Swipe ,Bills,96.95,0,42,F,Graduate,Selfemployeed,12937,Married,CA,4,40-49,Low Income
772268058,Blue,245,1,86,24-09-2023,Week-39,Q3,2023,2722.0,1473,3129,69,0.541,Swipe ,Bills,281.61,0,61,F,High School,Govt,34941,Single,CA,5,60+,Medium Income
772271508,Blue,250,1,85,24-09-2023,Week-39,Q3,2023,1706.0,0,2320,42,0.0,Swipe ,Bills,580.0,0,46,M,High School,Blue-collar,25619,Single,TX,5,40-49,Medium Income
772273983,Blue,125,0,81,24-09-2023,Week-39,Q3,2023,5268.0,2191,2138,40,0.416,Swipe ,Grocery,299.32,0,39,F,Uneducated,Retirees,22287,Single,NJ,5,30-39,Medium Income
772277508,Blue,175,0,100,24-09-2023,Week-39,Q3,2023,2209.0,0,3292,52,0.0,Swipe ,Bills,460.88,0,47,F,Graduate,Govt,36074,Married,CA,5,40-49,Medium Income
772286658,Blue,125,0,108,24-09-2023,Week-39,Q3,2023,14324.0,2507,2083,56,0.175,Swipe ,Fuel,479.09,0,49,F,Unknown,Selfemployeed,21265,Single,TX,4,40-49,Medium Income
772288758,Blue,245,1,73,24-09-2023,Week-39,Q3,2023,5349.0,1228,1343,30,0.23,Swipe ,Bills,335.75,0,65,F,Unknown,Selfemployeed,12150,Married,NJ,4,60+,Low Income
772292358,Blue,175,0,103,24-09-2023,Week-39,Q3,2023,7970.0,0,1284,30,0.0,Swipe ,Entertainment,269.64,0,51,F,Post-Graduate,Selfemployeed,11224,Married,NY,5,50-59,Low Income
772300383,Blue,425,1,155,24-09-2023,Week-39,Q3,2023,5073.0,1533,13420,122,0.302,Chip ,Food,2415.6,0,48,M,Uneducated,White-collar,131235,Single,NY,3,40-49,Very High Income
772303458,Blue,360,0,108,24-09-2023,Week-39,Q3,2023,3377.0,948,1407,44,0.281,Swipe ,Fuel,281.4,0,45,F,Graduate,Blue-collar,13394,Single,CA,5,40-49,Low Income
772306383,Blue,445,1,73,24-09-2023,Week-39,Q3,2023,1462.0,0,2299,42,0.0,Swipe ,Food,390.83,0,28,M,High School,Selfemployeed,25098,Single,TX,3,18-29,Medium Income
772308408,Blue,110,1,116,24-09-2023,Week-39,Q3,2023,4131.0,785,906,22,0.19,Swipe ,Grocery,244.62,0,49,F,Graduate,Selfemployeed,2565,Single,TX,5,40-49,Low Income
772310958,Blue,175,1,113,24-09-2023,Week-39,Q3,2023,4311.0,822,4965,94,0.191,Swipe ,Food,1241.25,0,42,M,High School,Govt,87966,Married,NY,4,40-49,High Income
772313358,Blue,220,0,112,24-09-2023,Week-39,Q3,2023,21322.0,2216,8693,91,0.104,Swipe ,Entertainment,2651.67,0,42,M,Graduate,Blue-collar,116339,Married,NJ,4,40-49,Very High Income
